	1	7,14286E-05
	2	2,38095E-05
	3	4,7619E-05
	4	4,7619E-05
	5	2,38095E-05
	6	2,38095E-05
	7	7,14286E-05
	8	4,7619E-05
	9	2,38095E-05
	10	2,38095E-05
	11	2,38095E-05
	12	4,7619E-05
	13	4,7619E-05
	14	2,38095E-05
	15	7,14286E-05
	16	2,38095E-05
	17	2,38095E-05
	18	4,7619E-05
	19	7,14286E-05
	20	2,38095E-05
	21	7,14286E-05
	22	7,14286E-05
	23	4,7619E-05
	24	2,38095E-05
	25	2,38095E-05
	26	7,14286E-05
	27	4,7619E-05
	28	2,38095E-05
	29	7,14286E-05
	30	7,14286E-05
	31	7,14286E-05
	32	4,7619E-05
	33	4,7619E-05
	34	4,7619E-05
	35	4,7619E-05
	36	7,14286E-05
	37	4,7619E-05
	38	4,7619E-05
	39	2,38095E-05
	40	2,38095E-05
	41	7,14286E-05
	42	2,38095E-05
	43	7,14286E-05
	44	2,38095E-05
	45	4,7619E-05
	46	2,38095E-05
	47	7,14286E-05
	48	2,38095E-05
	49	7,14286E-05
	50	4,7619E-05
	51	7,14286E-05
	52	7,14286E-05
	53	4,7619E-05
	54	7,14286E-05
	55	2,38095E-05
	56	2,38095E-05
	57	7,14286E-05
	58	7,14286E-05
	59	2,38095E-05
	60	2,38095E-05
	61	4,7619E-05
	62	7,14286E-05
	63	4,7619E-05
	64	2,38095E-05
	65	4,7619E-05
	66	7,14286E-05
	67	4,7619E-05
	68	7,14286E-05
	69	4,7619E-05
	70	4,7619E-05
	71	2,38095E-05
	72	2,38095E-05
	73	7,14286E-05
	74	7,14286E-05
	75	4,7619E-05
	76	7,14286E-05
	77	2,38095E-05
	78	2,38095E-05
	79	4,7619E-05
	80	4,7619E-05
	81	2,38095E-05
	82	2,38095E-05
	83	2,38095E-05
	84	7,14286E-05
	85	4,7619E-05
	86	2,38095E-05
	87	4,7619E-05
	88	7,14286E-05
	89	4,7619E-05
	90	7,14286E-05
	91	2,38095E-05
	92	4,7619E-05
	93	4,7619E-05
	94	4,7619E-05
	95	7,14286E-05
	96	7,14286E-05
	97	7,14286E-05
	98	4,7619E-05
	99	2,38095E-05
	100	2,38095E-05
	101	4,7619E-05
	102	4,7619E-05
	103	2,38095E-05
	104	2,38095E-05
	105	4,7619E-05
	106	4,7619E-05
	107	4,7619E-05
	108	2,38095E-05
	109	4,7619E-05
	110	2,38095E-05
	111	4,7619E-05
	112	7,14286E-05
	113	7,14286E-05
	114	7,14286E-05
	115	2,38095E-05
	116	2,38095E-05
	117	2,38095E-05
	118	4,7619E-05
	119	7,14286E-05
	120	4,7619E-05
	121	7,14286E-05
	122	7,14286E-05
	123	7,14286E-05
	124	4,7619E-05
	125	4,7619E-05
	126	4,7619E-05
	127	7,14286E-05
	128	7,14286E-05
	129	4,7619E-05
	130	4,7619E-05
	131	7,14286E-05
	132	2,38095E-05
	133	7,14286E-05
	134	2,38095E-05
	135	2,38095E-05
	136	4,7619E-05
	137	4,7619E-05
	138	7,14286E-05
	139	4,7619E-05
	140	2,38095E-05
	141	2,38095E-05
	142	7,14286E-05
	143	7,14286E-05
	144	4,7619E-05
	145	7,14286E-05
	146	7,14286E-05
	147	2,38095E-05
	148	2,38095E-05
	149	7,14286E-05
	150	4,7619E-05
	151	2,38095E-05
	152	7,14286E-05
	153	7,14286E-05
	154	2,38095E-05
	155	7,14286E-05
	156	7,14286E-05
	157	4,7619E-05
	158	7,14286E-05
	159	4,7619E-05
	160	4,7619E-05
	161	7,14286E-05
	162	2,38095E-05
	163	7,14286E-05
	164	7,14286E-05
	165	7,14286E-05
	166	4,7619E-05
	167	4,7619E-05
	168	7,14286E-05
	169	7,14286E-05
	170	4,7619E-05
	171	2,38095E-05
	172	2,38095E-05
	173	7,14286E-05
	174	2,38095E-05
	175	4,7619E-05
	176	2,38095E-05
	177	7,14286E-05
	178	7,14286E-05
	179	4,7619E-05
	180	2,38095E-05
	181	4,7619E-05
	182	7,14286E-05
	183	2,38095E-05
	184	4,7619E-05
	185	2,38095E-05
	186	2,38095E-05
	187	4,7619E-05
	188	7,14286E-05
	189	2,38095E-05
	190	2,38095E-05
	191	4,7619E-05
	192	7,14286E-05
	193	4,7619E-05
	194	7,14286E-05
	195	2,38095E-05
	196	2,38095E-05
	197	2,38095E-05
	198	4,7619E-05
	199	7,14286E-05
	200	2,38095E-05
	201	7,14286E-05
	202	7,14286E-05
	203	2,38095E-05
	204	4,7619E-05
	205	7,14286E-05
	206	4,7619E-05
	207	4,7619E-05
	208	7,14286E-05
	209	4,7619E-05
	210	7,14286E-05
	211	2,38095E-05
	212	7,14286E-05
	213	4,7619E-05
	214	7,14286E-05
	215	4,7619E-05
	216	2,38095E-05
	217	2,38095E-05
	218	4,7619E-05
	219	4,7619E-05
	220	4,7619E-05
	221	7,14286E-05
	222	7,14286E-05
	223	4,7619E-05
	224	7,14286E-05
	225	4,7619E-05
	226	7,14286E-05
	227	7,14286E-05
	228	4,7619E-05
	229	7,14286E-05
	230	2,38095E-05
	231	2,38095E-05
	232	2,38095E-05
	233	4,7619E-05
	234	2,38095E-05
	235	7,14286E-05
	236	2,38095E-05
	237	4,7619E-05
	238	4,7619E-05
	239	7,14286E-05
	240	7,14286E-05
	241	2,38095E-05
	242	4,7619E-05
	243	7,14286E-05
	244	2,38095E-05
	245	4,7619E-05
	246	7,14286E-05
	247	7,14286E-05
	248	2,38095E-05
	249	2,38095E-05
	250	2,38095E-05
	251	4,7619E-05
	252	7,14286E-05
	253	7,14286E-05
	254	7,14286E-05
	255	2,38095E-05
	256	4,7619E-05
	257	7,14286E-05
	258	2,38095E-05
	259	2,38095E-05
	260	4,7619E-05
	261	2,38095E-05
	262	4,7619E-05
	263	7,14286E-05
	264	2,38095E-05
	265	2,38095E-05
	266	2,38095E-05
	267	2,38095E-05
	268	7,14286E-05
	269	4,7619E-05
	270	2,38095E-05
	271	7,14286E-05
	272	7,14286E-05
	273	2,38095E-05
	274	4,7619E-05
	275	7,14286E-05
	276	2,38095E-05
	277	4,7619E-05
	278	2,38095E-05
	279	2,38095E-05
	280	4,7619E-05
	281	7,14286E-05
	282	4,7619E-05
	283	2,38095E-05
	284	7,14286E-05
	285	2,38095E-05
	286	2,38095E-05
	287	2,38095E-05
	288	2,38095E-05
	289	2,38095E-05
	290	2,38095E-05
	291	2,38095E-05
	292	4,7619E-05
	293	4,7619E-05
	294	4,7619E-05
	295	7,14286E-05
	296	4,7619E-05
	297	4,7619E-05
	298	7,14286E-05
	299	4,7619E-05
	300	2,38095E-05
	301	2,38095E-05
	302	2,38095E-05
	303	2,38095E-05
	304	7,14286E-05
	305	7,14286E-05
	306	2,38095E-05
	307	2,38095E-05
	308	7,14286E-05
	309	4,7619E-05
	310	4,7619E-05
	311	4,7619E-05
	312	4,7619E-05
	313	2,38095E-05
	314	4,7619E-05
	315	7,14286E-05
	316	4,7619E-05
	317	7,14286E-05
	318	7,14286E-05
	319	7,14286E-05
	320	2,38095E-05
	321	7,14286E-05
	322	2,38095E-05
	323	7,14286E-05
	324	7,14286E-05
	325	4,7619E-05
	326	2,38095E-05
	327	7,14286E-05
	328	4,7619E-05
	329	4,7619E-05
	330	2,38095E-05
	331	2,38095E-05
	332	4,7619E-05
	333	2,38095E-05
	334	4,7619E-05
	335	7,14286E-05
	336	4,7619E-05
	337	7,14286E-05
	338	2,38095E-05
	339	7,14286E-05
	340	7,14286E-05
	341	7,14286E-05
	342	7,14286E-05
	343	4,7619E-05
	344	7,14286E-05
	345	7,14286E-05
	346	4,7619E-05
	347	7,14286E-05
	348	7,14286E-05
	349	4,7619E-05
	350	2,38095E-05
	351	2,38095E-05
	352	2,38095E-05
	353	7,14286E-05
	354	2,38095E-05
	355	7,14286E-05
	356	7,14286E-05
	357	7,14286E-05
	358	4,7619E-05
	359	7,14286E-05
	360	7,14286E-05
	361	7,14286E-05
	362	4,7619E-05
	363	4,7619E-05
	364	7,14286E-05
	365	7,14286E-05
	366	7,14286E-05
	367	2,38095E-05
	368	4,7619E-05
	369	2,38095E-05
	370	7,14286E-05
	371	2,38095E-05
	372	7,14286E-05
	373	2,38095E-05
	374	2,38095E-05
	375	4,7619E-05
	376	4,7619E-05
	377	7,14286E-05
	378	4,7619E-05
	379	7,14286E-05
	380	4,7619E-05
	381	2,38095E-05
	382	2,38095E-05
	383	4,7619E-05
	384	4,7619E-05
	385	4,7619E-05
	386	4,7619E-05
	387	4,7619E-05
	388	2,38095E-05
	389	4,7619E-05
	390	7,14286E-05
	391	4,7619E-05
	392	7,14286E-05
	393	4,7619E-05
	394	2,38095E-05
	395	4,7619E-05
	396	4,7619E-05
	397	4,7619E-05
	398	4,7619E-05
	399	7,14286E-05
	400	7,14286E-05
	401	7,14286E-05
	402	7,14286E-05
	403	7,14286E-05
	404	4,7619E-05
	405	4,7619E-05
	406	7,14286E-05
	407	4,7619E-05
	408	7,14286E-05
	409	4,7619E-05
	410	4,7619E-05
	411	4,7619E-05
	412	7,14286E-05
	413	4,7619E-05
	414	2,38095E-05
	415	7,14286E-05
	416	4,7619E-05
	417	2,38095E-05
	418	2,38095E-05
	419	2,38095E-05
	420	7,14286E-05
	421	2,38095E-05
	422	4,7619E-05
	423	4,7619E-05
	424	4,7619E-05
	425	4,7619E-05
	426	2,38095E-05
	427	4,7619E-05
	428	2,38095E-05
	429	4,7619E-05
	430	4,7619E-05
	431	7,14286E-05
	432	4,7619E-05
	433	4,7619E-05
	434	7,14286E-05
	435	4,7619E-05
	436	7,14286E-05
	437	7,14286E-05
	438	2,38095E-05
	439	4,7619E-05
	440	2,38095E-05
	441	4,7619E-05
	442	7,14286E-05
	443	2,38095E-05
	444	2,38095E-05
	445	4,7619E-05
	446	7,14286E-05
	447	2,38095E-05
	448	7,14286E-05
